,date,sknt,gust
2144,2020-11-22 14:57:00,24,31
2145,2020-11-23 14:50:00,39,52
2146,2020-11-24 14:51:00,58,64
2147,2020-11-26 14:48:00,23,31
2148,2020-11-27 14:49:00,14,14
2149,2020-11-28 14:53:00,27,27
2150,2020-11-29 14:57:00,31,31
2151,2020-11-30 14:53:00,60,67
2152,2020-12-01 14:51:00,49,70
2153,2020-12-02 14:52:00,24,29
2154,2020-12-03 14:54:00,41,45
2155,2020-12-04 14:55:00,34,34
2156,2020-12-05 14:57:00,39,44
2157,2020-12-06 14:47:00,66,66
2158,2020-12-07 14:59:00,9,9
2159,2020-12-08 14:51:00,14,14
2160,2020-12-09 14:52:00,10,10
2161,2020-12-10 14:54:00,44,52
2162,2020-12-11 14:55:00,47,55
2163,2020-12-12 14:55:00,22,28
2164,2020-12-13 14:54:00,49,57
2165,2020-12-14 14:51:00,22,22
2166,2020-12-15 14:52:00,58,67
2167,2020-12-16 14:53:00,9,9
2168,2020-12-17 14:51:00,23,27
2169,2020-12-18 14:56:00,26,26
2170,2020-12-19 14:56:00,16,16
2171,2020-12-20 14:52:00,35,43
2172,2020-12-21 14:51:00,5,5
2173,2020-12-22 14:53:00,56,64
2174,2020-12-23 14:54:00,31,31
2175,2020-12-24 14:52:00,53,62
2176,2020-12-25 14:50:00,32,47
2177,2020-12-26 14:52:00,51,60
2178,2020-12-27 14:55:00,31,37
2179,2020-12-28 14:56:00,33,53
2180,2020-12-29 14:55:00,62,71
2181,2020-12-31 14:59:00,52,59
2182,2021-01-01 14:57:00,28,28
2183,2021-01-02 14:49:00,52,52
2184,2021-01-03 14:57:00,12,12
2185,2021-01-04 14:51:00,15,15
2186,2021-01-05 14:59:00,10,10
2187,2021-01-06 14:55:00,34,38
2188,2021-01-07 14:53:00,37,45
2189,2021-01-08 14:54:00,51,58
2190,2021-01-09 14:55:00,33,40
2191,2021-01-10 14:52:00,33,43
2192,2021-01-11 14:53:00,22,22
2193,2021-01-13 14:59:00,20,23
2194,2021-01-14 14:55:00,17,17
2195,2021-01-15 14:53:00,10,10
2196,2021-01-16 14:51:00,57,76
2197,2021-01-17 14:54:00,80,84
2198,2021-01-18 14:54:00,56,62
2199,2021-01-19 14:58:00,43,43
2200,2021-01-20 14:58:00,50,56
2201,2021-01-21 14:51:00,31,31
2202,2021-01-22 14:52:00,32,37
2203,2021-01-23 14:52:00,62,73
2204,2021-01-24 14:57:00,73,81
2205,2021-01-25 14:53:00,52,57
2206,2021-01-26 14:54:00,8,8
2207,2021-01-28 14:57:00,11,11
2208,2021-01-30 14:56:00,27,38
2209,2021-01-31 14:55:00,1,1
2210,2021-02-01 14:59:00,34,38
2211,2021-02-02 14:54:00,29,36
2212,2021-02-03 14:53:00,15,15
2213,2021-02-04 14:54:00,41,52
2214,2021-02-05 14:55:00,23,29
2215,2021-02-06 14:52:00,44,58
2216,2021-02-07 14:57:00,17,17
2217,2021-02-08 14:58:00,34,34
2218,2021-02-09 14:52:00,29,29
2219,2021-02-10 14:57:00,50,50
2220,2021-02-11 14:56:00,46,54
2221,2021-02-12 14:53:00,31,31
2222,2021-02-13 14:57:00,18,18
2223,2021-02-14 14:55:00,38,38
2224,2021-02-15 14:56:00,35,35
2225,2021-02-16 14:59:00,30,36
2226,2021-02-17 14:57:00,47,53
2227,2021-02-18 14:53:00,7,7
2228,2021-02-19 14:54:00,15,15
2229,2021-02-20 14:53:00,31,31
2230,2021-02-21 14:57:00,18,19
2231,2021-02-22 14:52:00,29,50
2232,2021-02-23 14:59:00,7,7
2233,2021-02-24 14:50:00,34,39
2234,2021-02-25 14:58:00,60,71
2235,2021-02-26 14:51:00,26,26
2236,2021-02-27 14:52:00,50,59
2237,2021-02-28 14:57:00,13,13
2238,2021-03-01 14:59:00,61,71
2239,2021-03-02 14:50:00,55,74
2240,2021-03-03 14:50:00,51,57
2241,2021-03-04 14:47:00,59,63
2242,2021-03-05 14:49:00,71,85
2243,2021-03-06 14:51:00,29,29
2244,2021-03-07 14:58:00,11,11
2245,2021-03-08 14:59:00,11,11
2246,2021-03-09 14:52:00,58,62
2247,2021-03-10 14:55:00,28,28
2248,2021-03-11 14:47:00,43,49
2249,2021-03-12 14:50:00,61,65
2250,2021-03-13 14:48:00,54,61
2251,2021-03-14 14:53:00,55,69
2252,2021-03-15 14:52:00,67,77
2253,2021-03-16 14:50:00,39,39
2254,2021-03-17 14:59:00,9,9
2255,2021-03-18 14:58:00,31,31
2256,2021-03-19 14:58:00,61,66
2257,2021-03-20 14:55:00,32,32
2258,2021-03-21 14:59:00,16,16
2259,2021-03-22 14:55:00,10,10
2260,2021-03-23 14:53:00,9,9
2261,2021-03-24 14:54:00,17,28
2262,2021-03-25 14:59:00,39,50
2263,2021-03-26 14:54:00,47,53
2264,2021-03-27 14:55:00,11,11
2265,2021-03-28 14:50:00,59,68
2266,2021-03-29 14:47:00,62,72
2267,2021-03-31 14:54:00,33,46
2268,2021-04-01 14:58:00,11,11
2269,2021-04-02 14:52:00,8,8
2270,2021-04-03 14:55:00,38,45
2271,2021-04-04 14:54:00,36,46
2272,2021-04-05 14:52:00,62,69
2273,2021-04-06 14:50:00,25,31
2274,2021-04-07 14:50:00,23,23
2275,2021-04-09 14:55:00,6,6
2276,2021-04-10 14:55:00,8,8
2277,2021-04-11 14:57:00,12,12
2278,2021-04-12 14:56:00,27,27
2279,2021-04-13 14:55:00,2,2
2280,2021-04-14 14:52:00,19,25
2281,2021-04-15 14:53:00,33,33
2282,2021-04-16 14:51:00,50,54
2283,2021-04-17 14:49:00,10,10
2284,2021-04-18 14:48:00,24,24
2285,2021-04-19 14:55:00,21,27
2286,2021-04-20 14:48:00,46,59
2287,2021-04-21 14:56:00,32,43
2288,2021-04-22 14:53:00,80,88
2289,2021-04-24 14:50:00,29,38
2290,2021-04-25 14:50:00,9,9
2291,2021-04-26 14:52:00,49,56
2292,2021-04-27 14:55:00,38,47
2293,2021-04-28 14:51:00,2,2
2294,2021-04-29 14:57:00,16,16
2295,2021-04-30 14:55:00,55,59
2296,2021-05-01 14:50:00,53,61
2297,2021-05-02 14:55:00,56,62
2298,2021-05-03 14:50:00,29,29
2299,2021-05-04 14:56:00,10,10
2300,2021-05-05 14:51:00,23,23
2301,2021-05-06 14:50:00,51,59
2302,2021-05-07 14:54:00,6,6
2303,2021-05-08 14:51:00,9,9
2304,2021-05-09 14:50:00,28,28
2305,2021-05-10 14:51:00,11,11
2306,2021-05-11 14:47:00,49,53
2307,2021-05-12 14:53:00,30,41
2308,2021-05-13 14:53:00,18,27
2309,2021-05-14 14:52:00,36,47
2310,2021-05-15 14:52:00,7,14
2311,2021-05-16 14:53:00,18,25
2312,2021-05-17 14:53:00,7,7
2313,2021-05-18 14:49:00,33,51
2314,2021-05-19 14:53:00,21,31
2315,2021-05-21 14:54:00,13,13
2316,2021-05-22 14:53:00,40,46
2317,2021-05-23 14:48:00,42,56
2318,2021-05-24 14:54:00,13,21
2319,2021-05-25 14:55:00,42,49
2320,2021-05-26 14:59:00,45,57
2321,2021-05-27 14:50:00,37,43
2322,2021-05-28 14:52:00,10,14
2323,2021-05-29 14:59:00,14,20
2324,2021-05-30 14:59:00,35,42
2325,2021-05-31 14:49:00,8,8
2326,2021-06-01 14:52:00,42,49
2327,2021-06-03 14:51:00,24,29
2328,2021-06-04 14:49:00,26,34
2329,2021-06-05 14:50:00,37,49
2330,2021-06-06 14:54:00,33,35
2331,2021-06-07 14:52:00,34,39
2332,2021-06-08 14:50:00,41,51
2333,2021-06-09 14:51:00,33,48
2334,2021-06-10 14:59:00,3,3
2335,2021-06-11 14:58:00,14,14
2336,2021-06-12 14:58:00,19,23
2337,2021-06-13 14:54:00,12,31
2338,2021-06-14 14:59:00,25,29
2339,2021-06-15 14:49:00,13,13
2340,2021-06-16 14:53:00,35,44
2341,2021-06-17 14:53:00,31,38
2342,2021-06-18 14:53:00,11,11
2343,2021-06-19 14:55:00,36,42
2344,2021-06-20 14:51:00,33,38
2345,2021-06-21 14:49:00,25,42
2346,2021-06-22 14:49:00,23,23
2347,2021-06-23 14:52:00,30,38
2348,2021-06-24 14:54:00,12,22
2349,2021-06-25 14:49:00,25,25
2350,2021-06-26 14:53:00,27,43
2351,2021-06-27 14:53:00,29,37
2352,2021-06-28 14:49:00,40,56
2353,2021-06-29 14:56:00,38,44
2354,2021-06-30 14:51:00,40,40
2355,2021-07-03 14:52:00,16,16
2356,2021-07-04 14:50:00,13,13
2357,2021-07-05 14:53:00,17,26
2358,2021-07-06 14:51:00,48,48
2359,2021-07-07 14:53:00,37,43
2360,2021-07-08 14:56:00,26,26
2361,2021-07-09 14:49:00,9,9
2362,2021-07-10 14:54:00,6,6
2363,2021-07-11 14:53:00,13,18
2364,2021-07-12 14:55:00,2,2
2365,2021-07-14 14:52:00,26,43
2366,2021-07-15 14:54:00,9,9
2367,2021-07-16 14:47:00,36,50
2368,2021-07-17 14:55:00,8,8
2369,2021-07-18 14:53:00,4,4
2370,2021-07-19 14:53:00,9,9
2371,2021-07-20 14:49:00,15,15
2372,2021-07-21 14:54:00,22,22
2373,2021-07-22 14:58:00,31,34
2374,2021-07-23 14:51:00,19,28
2375,2021-07-24 14:55:00,5,5
2376,2021-07-25 14:48:00,40,51
2377,2021-07-26 14:51:00,25,33
2378,2021-07-27 14:59:00,23,29
2379,2021-07-28 14:50:00,22,32
2380,2021-07-29 14:55:00,16,20
2381,2021-07-30 14:50:00,47,57
2382,2021-07-31 14:57:00,29,36
2383,2021-08-01 14:51:00,15,15
2384,2021-08-02 14:57:00,31,46
2385,2021-08-03 14:54:00,23,30
2386,2021-08-04 14:55:00,2,2
2387,2021-08-07 14:54:00,27,34
2388,2021-08-08 14:54:00,1,1
2389,2021-08-09 14:59:00,2,2
2390,2021-08-10 14:53:00,10,10
2391,2021-08-11 14:48:00,22,28
2392,2021-08-12 14:49:00,16,21
2393,2021-08-13 14:57:00,12,20
2394,2021-08-14 14:57:00,44,52
2395,2021-08-15 14:48:00,8,8
2396,2021-08-16 14:51:00,4,4
2397,2021-08-17 14:55:00,14,14
2398,2021-08-18 14:57:00,34,42
2399,2021-08-19 14:54:00,23,23
2400,2021-08-20 14:57:00,11,11
2401,2021-08-21 14:52:00,15,23
2402,2021-08-22 14:49:00,37,42
2403,2021-08-23 14:56:00,10,10
2404,2021-08-24 14:48:00,27,32
2405,2021-08-25 14:55:00,19,19
2406,2021-08-26 14:48:00,33,43
2407,2021-08-27 14:50:00,31,35
2408,2021-08-28 14:56:00,4,4
2409,2021-08-29 14:51:00,23,23
2410,2021-08-30 14:52:00,42,42
2411,2021-08-31 14:53:00,32,43
2412,2021-09-01 14:52:00,16,16
2413,2021-09-02 14:59:00,26,35
2414,2021-09-03 14:53:00,35,42
2415,2021-09-04 14:55:00,35,39
2416,2021-09-05 14:50:00,27,38
2417,2021-09-06 14:57:00,41,55
2418,2021-09-07 14:50:00,34,34
2419,2021-09-08 14:54:00,24,32
2420,2021-09-09 14:51:00,15,29
2421,2021-09-10 14:59:00,43,55
2422,2021-09-11 14:52:00,29,37
2423,2021-09-12 14:49:00,48,60
2424,2021-09-13 14:50:00,44,50
2425,2021-09-14 14:52:00,14,20
2426,2021-09-15 14:59:00,42,50
2427,2021-09-16 14:57:00,3,3
2428,2021-09-17 14:59:00,17,25
2429,2021-09-18 14:53:00,15,19
2430,2021-09-19 14:53:00,5,5
2431,2021-09-20 14:54:00,5,5
2432,2021-09-21 14:59:00,23,27
2433,2021-09-22 14:52:00,31,38
2434,2021-09-23 14:51:00,21,39
2435,2021-09-24 14:50:00,39,65
2436,2021-09-25 14:55:00,7,7
2437,2021-09-26 14:52:00,46,51
2438,2021-09-27 14:51:00,33,39
2439,2021-09-28 14:48:00,18,18
2440,2021-09-29 14:55:00,2,2
2441,2021-09-30 14:58:00,26,36
2442,2021-10-01 14:58:00,41,47
2443,2021-10-02 14:54:00,34,34
2444,2021-10-03 14:50:00,26,26
2445,2021-10-04 14:57:00,7,7
2446,2021-10-05 14:59:00,3,3
2447,2021-10-06 14:53:00,2,2
2448,2021-10-07 14:53:00,9,9
2449,2021-10-08 14:57:00,2,2
2450,2021-10-09 14:55:00,5,5
2451,2021-10-10 14:54:00,3,3
2452,2021-10-11 14:51:00,6,6
2453,2021-10-12 14:53:00,8,8
2454,2021-10-13 14:53:00,12,12
2455,2021-10-14 14:55:00,11,11
2456,2021-10-15 14:53:00,17,17
2457,2021-10-16 14:51:00,39,46
2458,2021-10-17 14:58:00,40,47
2459,2021-10-18 14:56:00,31,38
2460,2021-10-19 14:55:00,58,68
2461,2021-10-20 14:52:00,45,53
2462,2021-10-21 14:51:00,41,46
2463,2021-10-22 14:56:00,25,25
2464,2021-10-23 14:58:00,9,9
2465,2021-10-24 14:53:00,38,41
2466,2021-10-25 14:51:00,21,28
2467,2021-10-26 14:55:00,43,54
2468,2021-10-27 14:51:00,35,35
2469,2021-10-28 14:56:00,23,23
2470,2021-10-29 14:55:00,19,19
2471,2021-10-30 14:57:00,33,33
2472,2021-10-31 14:59:00,32,32
2473,2021-11-01 14:53:00,49,56
2474,2021-11-02 14:54:00,28,28
2475,2021-11-03 14:57:00,25,28
2476,2021-11-04 14:54:00,32,37
2477,2021-11-05 14:50:00,41,41
2478,2021-11-06 14:51:00,20,20
2479,2021-11-07 14:56:00,21,21
2480,2021-11-08 14:51:00,22,22
2481,2021-11-09 14:52:00,17,17
2482,2021-11-10 14:48:00,47,55
2483,2021-11-11 14:48:00,17,17
2484,2021-11-12 14:54:00,47,63
2485,2021-11-13 14:50:00,29,40
2486,2021-11-14 14:54:00,30,37
2487,2021-11-15 14:54:00,40,46
2488,2021-11-16 14:48:00,57,69
2489,2021-11-17 14:55:00,27,27
2490,2021-11-18 14:51:00,42,60
2491,2021-11-19 14:56:00,56,68
2492,2021-11-20 14:58:00,21,21
2493,2021-11-21 14:53:00,22,27
2494,2021-11-22 14:56:00,28,28
2495,2021-11-23 14:53:00,38,45
2496,2021-11-24 14:55:00,53,62
2497,2021-11-25 14:59:00,28,28
2498,2021-11-26 14:52:00,14,14
2499,2021-11-27 14:52:00,71,81
2500,2021-11-28 14:49:00,11,11
2501,2021-11-29 14:54:00,17,22
2502,2021-11-30 14:56:00,31,40
2503,2021-12-01 14:54:00,42,58
2504,2021-12-02 14:58:00,36,49
2505,2021-12-04 14:57:00,30,37
2506,2021-12-05 14:55:00,37,37
2507,2021-12-06 14:50:00,53,77
2508,2021-12-07 14:54:00,37,37
2509,2021-12-08 14:49:00,16,16
2510,2021-12-09 14:57:00,36,36
2511,2021-12-10 14:57:00,42,50
2512,2021-12-11 14:57:00,70,80
2513,2021-12-12 14:57:00,62,72
2514,2021-12-13 14:59:00,48,55
2515,2021-12-14 14:56:00,43,53
2516,2021-12-15 14:57:00,33,45
2517,2021-12-16 14:49:00,54,64
2518,2021-12-17 14:54:00,63,72
2519,2021-12-18 14:51:00,14,14
2520,2021-12-19 14:52:00,52,58
2521,2021-12-20 14:55:00,42,42
2522,2021-12-21 14:59:00,31,31
2523,2021-12-22 14:56:00,40,44
2524,2021-12-23 14:52:00,53,63
2525,2021-12-24 14:55:00,38,38
2526,2021-12-25 14:56:00,22,22
2527,2021-12-26 14:49:00,35,35
2528,2021-12-27 14:52:00,3,3
2529,2021-12-28 14:56:00,52,61
2530,2021-12-29 14:54:00,21,21
2531,2021-12-30 14:58:00,29,29
2532,2021-12-31 14:59:00,34,34
2533,2022-01-01 14:56:00,26,26
2534,2022-01-02 14:52:00,23,23
2535,2022-01-03 14:57:00,17,17
2536,2022-01-04 14:53:00,46,53
2537,2022-01-05 14:57:00,37,52
2538,2022-01-06 14:55:00,40,40
2539,2022-01-07 14:54:00,37,49
2540,2022-01-08 14:53:00,22,22
2541,2022-01-09 14:49:00,75,78
2542,2022-01-10 14:48:00,55,65
2543,2022-01-11 14:54:00,31,31
2544,2022-01-12 14:52:00,50,50
2545,2022-01-13 14:56:00,39,39
2546,2022-01-14 14:56:00,30,32
2547,2022-01-15 14:55:00,60,71
2548,2022-01-16 14:54:00,18,18
2549,2022-01-17 14:54:00,34,47
2550,2022-01-18 14:52:00,70,82
2551,2022-01-19 14:56:00,58,62
2552,2022-01-20 14:55:00,36,36
2553,2022-01-21 14:59:00,15,15
2554,2022-01-22 14:55:00,21,21
2555,2022-01-23 14:53:00,32,32
2556,2022-01-24 14:59:00,17,22
2557,2022-01-25 14:57:00,41,46
2558,2022-01-26 14:58:00,39,43
2559,2022-01-27 14:54:00,39,46
2560,2022-01-28 14:51:00,12,12
2561,2022-01-29 14:49:00,44,65
2562,2022-01-30 14:51:00,45,49
2563,2022-01-31 14:50:00,34,41
2564,2022-02-01 14:55:00,15,18
2565,2022-02-02 14:52:00,39,47
2566,2022-02-03 14:53:00,27,27
2567,2022-02-04 14:53:00,19,19
2568,2022-02-05 14:54:00,59,59
2569,2022-02-06 14:55:00,32,43
2570,2022-02-07 14:51:00,44,59
2571,2022-02-08 14:56:00,12,12
2572,2022-02-09 14:59:00,36,36
2573,2022-02-10 14:59:00,32,32
2574,2022-02-11 14:56:00,31,42
2575,2022-02-12 14:58:00,56,60
2576,2022-02-13 14:50:00,8,8
2577,2022-02-14 14:59:00,49,53
2578,2022-02-15 14:53:00,59,70
2579,2022-02-16 14:59:00,42,59
2580,2022-02-17 14:54:00,57,71
2581,2022-02-18 14:59:00,60,74
2582,2022-02-19 14:57:00,41,47
2583,2022-02-20 14:58:00,57,70
2584,2022-02-21 14:54:00,30,30
2585,2022-02-22 14:59:00,44,51
2586,2022-02-23 14:55:00,60,67
2587,2022-02-24 14:54:00,30,30
2588,2022-02-25 14:51:00,29,34
2589,2022-02-26 14:52:00,34,40
2590,2022-02-27 14:51:00,48,48
2591,2022-02-28 14:51:00,47,47
2592,2022-03-01 14:57:00,27,45
2593,2022-03-02 14:56:00,52,52
2594,2022-03-03 14:53:00,47,58
2595,2022-03-04 14:55:00,39,39
2596,2022-03-05 14:56:00,28,28
2597,2022-03-06 14:56:00,70,83
2598,2022-03-07 14:55:00,54,65
2599,2022-03-08 14:56:00,77,77
2600,2022-03-09 14:55:00,22,22
2601,2022-03-10 14:57:00,32,32
2602,2022-03-11 14:51:00,22,22
2603,2022-03-12 14:51:00,40,40
2604,2022-03-13 14:59:00,61,61
2605,2022-03-14 14:59:00,46,46
2606,2022-03-15 14:59:00,18,18
2607,2022-03-16 14:52:00,40,40
2608,2022-03-17 14:55:00,19,19
2609,2022-03-18 14:55:00,35,35
2610,2022-03-19 14:57:00,32,32
2611,2022-03-20 14:56:00,27,27
2612,2022-03-21 14:53:00,51,51
2613,2022-03-22 14:55:00,67,74
2614,2022-03-23 14:58:00,4,4
2615,2022-03-24 14:53:00,35,43
2616,2022-03-25 14:59:00,37,46
2617,2022-03-26 14:53:00,14,14
2618,2022-03-27 14:58:00,27,27
2619,2022-03-28 14:58:00,29,29
2620,2022-03-29 14:56:00,56,56
2621,2022-03-30 14:52:00,12,12
2622,2022-03-31 14:57:00,49,59
2623,2022-04-01 14:54:00,33,33
2624,2022-04-02 14:57:00,53,59
2625,2022-04-03 14:54:00,6,6
2626,2022-04-04 14:53:00,43,51
2627,2022-04-05 14:55:00,20,26
2628,2022-04-06 14:53:00,5,5
2629,2022-04-07 14:56:00,38,44
2630,2022-04-08 14:57:00,25,25
2631,2022-04-09 14:58:00,15,24
2632,2022-04-10 14:56:00,28,41
2633,2022-04-11 14:53:00,30,30
2634,2022-04-12 14:57:00,55,65
2635,2022-04-13 14:59:00,22,31
2636,2022-04-14 14:52:00,29,38
2637,2022-04-15 14:51:00,33,40
2638,2022-04-16 14:53:00,30,30
2639,2022-04-17 14:55:00,44,51
2640,2022-04-18 14:59:00,9,22
2641,2022-04-19 14:59:00,24,42
2642,2022-04-20 14:59:00,46,60
2643,2022-04-21 14:58:00,33,37
2644,2022-04-22 14:55:00,51,61
2645,2022-04-23 14:55:00,34,45
2646,2022-04-24 14:58:00,10,10
2647,2022-04-25 14:55:00,17,17
2648,2022-04-26 14:51:00,36,36
2649,2022-04-27 14:56:00,35,38
2650,2022-04-28 14:54:00,53,53
2651,2022-04-29 14:52:00,31,46
2652,2022-04-30 14:53:00,25,25
2653,2022-05-01 14:56:00,12,12
2654,2022-05-02 14:53:00,14,22
2655,2022-05-03 14:58:00,9,9
2656,2022-05-04 14:54:00,15,15
2657,2022-05-05 14:55:00,36,45
2658,2022-05-06 14:54:00,33,41
2659,2022-05-07 14:59:00,18,23
2660,2022-05-08 14:56:00,4,4
2661,2022-05-09 14:54:00,18,23
2662,2022-05-10 14:55:00,24,30
2663,2022-05-11 14:51:00,4,4
2664,2022-05-12 14:52:00,7,7
2665,2022-05-13 14:56:00,17,24
2666,2022-05-14 14:52:00,1,1
2667,2022-05-15 14:54:00,14,19
2668,2022-05-16 14:55:00,9,9
2669,2022-05-17 14:54:00,53,61
2670,2022-05-18 14:56:00,35,44
2671,2022-05-19 14:52:00,25,25
2672,2022-05-20 14:59:00,29,29
2673,2022-05-21 14:56:00,21,28
2674,2022-05-23 14:54:00,23,34
2675,2022-05-24 14:59:00,7,7
2676,2022-05-25 14:59:00,8,8
2677,2022-05-26 14:55:00,23,29
2678,2022-05-27 14:47:00,39,39
2679,2022-05-28 14:51:00,30,36
2680,2022-05-29 14:55:00,13,13
2681,2022-05-30 14:59:00,36,46
2682,2022-05-31 14:54:00,31,31
2683,2022-06-01 14:56:00,15,15
2684,2022-06-02 14:52:00,14,14
2685,2022-06-03 14:52:00,12,17
2686,2022-06-04 14:59:00,20,27
2687,2022-06-05 14:55:00,37,47
2688,2022-06-06 14:59:00,26,33
2689,2022-06-07 14:54:00,24,30
2690,2022-06-08 14:48:00,38,49
2691,2022-06-09 14:50:00,14,20
2692,2022-06-10 14:53:00,45,51
2693,2022-06-11 14:56:00,14,20
2694,2022-06-12 14:55:00,11,26
2695,2022-06-13 14:51:00,28,34
2696,2022-06-14 14:56:00,27,43
2697,2022-06-15 14:56:00,7,7
2698,2022-06-16 14:48:00,24,24
2699,2022-06-17 14:59:00,50,56
2700,2022-06-18 14:51:00,58,65
2701,2022-06-19 14:51:00,46,65
2702,2022-06-20 14:55:00,28,38
2703,2022-06-21 14:58:00,6,6
2704,2022-06-22 14:55:00,16,23
2705,2022-06-23 14:47:00,28,38
2706,2022-06-24 14:59:00,12,22
2707,2022-06-25 14:56:00,5,5
2708,2022-06-26 14:59:00,9,9
2709,2022-06-27 14:56:00,41,51
2710,2022-06-28 14:48:00,30,30
2711,2022-06-29 14:59:00,10,18
2712,2022-06-30 14:59:00,24,27
2713,2022-07-01 14:52:00,32,38
2714,2022-07-02 14:56:00,44,50
2715,2022-07-03 14:55:00,31,42
2716,2022-07-04 14:53:00,36,47
2717,2022-07-05 14:50:00,17,28
2718,2022-07-06 14:50:00,19,31
2719,2022-07-07 14:54:00,21,25
2720,2022-07-08 14:54:00,27,27
2721,2022-07-09 14:59:00,18,29
2722,2022-07-10 14:54:00,9,15
2723,2022-07-11 14:55:00,15,18
2724,2022-07-12 14:50:00,37,49
2725,2022-07-13 14:56:00,12,17
2726,2022-07-14 14:48:00,24,26
2727,2022-07-15 14:51:00,12,19
2728,2022-07-16 14:50:00,21,26
2729,2022-07-17 14:51:00,10,16
2730,2022-07-18 14:47:00,20,27
2731,2022-07-19 14:49:00,57,66
2732,2022-07-20 14:59:00,28,36
2733,2022-07-21 14:59:00,26,33
2734,2022-07-22 14:56:00,32,32
2735,2022-07-23 14:54:00,27,34
2736,2022-07-24 14:52:00,18,30
2737,2022-07-25 14:49:00,42,51
2738,2022-07-26 14:57:00,15,25
2739,2022-07-27 14:59:00,6,6
2740,2022-07-28 14:54:00,16,21
2741,2022-07-29 14:53:00,39,47
2742,2022-07-30 14:52:00,48,58
2743,2022-08-01 14:53:00,5,5
2744,2022-08-02 14:47:00,27,33
2745,2022-08-03 14:52:00,11,11
2746,2022-08-04 14:57:00,20,27
2747,2022-08-05 14:54:00,10,10
2748,2022-08-06 14:55:00,10,10
2749,2022-08-07 14:55:00,33,39
2750,2022-08-08 14:59:00,27,27
2751,2022-08-09 14:56:00,26,34
2752,2022-08-10 14:52:00,9,9
2753,2022-08-11 14:56:00,9,9
2754,2022-08-12 14:59:00,15,15
2755,2022-08-13 14:57:00,5,5
2756,2022-08-14 14:54:00,10,10
2757,2022-08-15 14:51:00,5,5
2758,2022-08-16 14:58:00,24,28
2759,2022-08-17 14:55:00,19,28
2760,2022-08-18 14:52:00,34,47
2761,2022-08-19 14:59:00,38,43
2762,2022-08-20 14:57:00,13,13
2763,2022-08-21 14:57:00,22,33
2764,2022-08-22 14:52:00,13,20
2765,2022-08-23 14:53:00,11,11
2766,2022-08-24 14:50:00,26,34
2767,2022-08-25 14:53:00,16,21
2768,2022-08-26 14:56:00,24,35
2769,2022-08-27 14:53:00,7,7
2770,2022-08-28 14:53:00,13,22
2771,2022-08-29 14:51:00,21,21
2772,2022-08-30 14:53:00,15,27
2773,2022-08-31 14:54:00,42,48
2774,2022-09-01 14:56:00,44,48
2775,2022-09-03 14:55:00,15,15
2776,2022-09-04 14:57:00,10,10
2777,2022-09-05 14:59:00,5,5
2778,2022-09-06 14:54:00,4,4
2779,2022-09-07 14:59:00,2,2
2780,2022-09-08 14:52:00,8,8
2781,2022-09-09 14:58:00,6,6
2782,2022-09-10 14:54:00,3,3
2783,2022-09-11 14:47:00,11,11
2784,2022-09-12 14:47:00,1,1
2785,2022-09-13 14:49:00,18,26
2786,2022-09-14 14:52:00,56,69
2787,2022-09-15 14:59:00,54,61
2788,2022-09-16 14:53:00,49,61
2789,2022-09-17 14:56:00,14,14
2790,2022-09-18 14:48:00,41,46
2791,2022-09-19 14:52:00,23,23
2792,2022-09-20 14:50:00,17,17
2793,2022-09-21 14:54:00,20,20
2794,2022-09-22 14:53:00,50,50
2795,2022-09-23 14:48:00,38,44
2796,2022-09-24 14:51:00,60,71
2797,2022-09-25 14:56:00,14,29
2798,2022-09-26 14:47:00,24,32
2799,2022-09-27 14:50:00,25,30
2800,2022-09-28 14:54:00,37,37
2801,2022-09-29 14:59:00,18,20
2802,2022-09-30 14:57:00,4,4
2803,2022-10-01 14:57:00,4,4
2804,2022-10-03 14:53:00,9,9
2805,2022-10-04 14:55:00,9,9
2806,2022-10-05 14:56:00,2,2
2807,2022-10-06 14:57:00,16,20
2808,2022-10-08 14:58:00,15,15
2809,2022-10-09 14:47:00,39,44
2810,2022-10-10 14:56:00,31,36
2811,2022-10-11 14:56:00,23,34
2812,2022-10-12 14:57:00,19,22
2813,2022-10-13 14:59:00,49,61
2814,2022-10-14 14:52:00,19,26
2815,2022-10-15 14:56:00,14,23
2816,2022-10-17 14:53:00,28,33
2817,2022-10-18 14:59:00,28,35
2818,2022-10-19 14:50:00,15,15
2819,2022-10-20 14:52:00,24,24
2820,2022-10-21 14:58:00,10,10
2821,2022-10-22 14:53:00,18,18
2822,2022-10-23 14:53:00,12,12
2823,2022-10-24 14:48:00,15,22
2824,2022-10-25 14:50:00,30,39
2825,2022-10-26 14:50:00,22,22
2826,2022-10-29 14:51:00,18,18
2827,2022-10-30 14:51:00,21,21
2828,2022-10-31 14:51:00,25,25
2829,2022-11-02 14:52:00,37,43
2830,2022-11-03 14:52:00,36,39
2831,2022-11-04 14:52:00,31,31
2832,2022-11-05 14:50:00,49,59
2833,2022-11-06 14:49:00,43,50
2834,2022-11-07 14:50:00,56,62
2835,2022-11-08 14:53:00,56,70
2836,2022-11-09 14:53:00,23,23
2837,2022-11-10 14:58:00,41,52
2838,2022-11-11 14:53:00,31,44
2839,2022-11-12 14:50:00,53,63
2840,2022-11-13 14:52:00,8,8
2841,2022-11-14 14:51:00,45,51
2842,2022-11-15 14:54:00,8,8
